time(micros),mv,led,gain,mvfiltered,mvestimated
25846336,3142,200,129231.680000000,3148.00000000000,3141
25852008,3142,200,129260.040000000,3148.00000000000,3141
25857680,3157,200,129288.400000000,3149.00000000000,3141
25863352,3162,200,129316.760000000,3151.00000000000,3141
25869016,3152,200,129345.080000000,3151.00000000000,3141
25874688,3132,200,129373.440000000,3149.00000000000,3141
25880360,3152,200,129401.800000000,3151.00000000000,3141
25886032,3152,200,129430.160000000,3150.00000000000,3141
25891704,3162,200,129458.520000000,3150.00000000000,3141
25897376,3147,200,129486.880000000,3149.00000000000,3141
25903048,3137,200,129515.240000000,3150.00000000000,3141
25908720,3157,200,129543.600000000,3151.00000000000,3141
25914388,3147,200,129571.940000000,3150.00000000000,3141
25920056,3152,200,129600.280000000,3148.00000000000,3141
25925728,3142,200,129628.640000000,3147.00000000000,3141
25931400,3152,200,129657,3150.00000000000,3141
25937072,3152,200,129685.360000000,3149.00000000000,3141
25942744,3157,200,129713.720000000,3151.00000000000,3141
25948416,3147,200,129742.080000000,3150.00000000000,3141
25954088,3132,200,129770.440000000,3148.00000000000,3141
25959760,3157,200,129798.800000000,3149.00000000000,3141
25965424,3152,200,129827.120000000,3149.00000000000,3141
25971096,3157,200,129855.480000000,3149.00000000000,3141
25976768,3142,200,129883.840000000,3148.00000000000,3141
25982440,3142,200,129912.200000000,3150.00000000000,3141
25988116,3157,200,129940.580000000,3150.00000000000,3141
25993784,3157,200,129968.920000000,3151.00000000000,3141
25999456,3147,200,129997.280000000,3149.00000000000,3141
26005128,3137,200,130025.640000000,3148.00000000000,3141
26010800,3162,200,130054,3152.00000000000,3141
26016464,3152,200,130082.320000000,3151.00000000000,3141
26022136,3152,200,130110.680000000,3150.00000000000,3141
26027808,3147,200,130139.040000000,3150.00000000000,3141
26033480,3142,200,130167.400000000,3151.00000000000,3141
26039152,3157,200,130195.760000000,3150.00000000000,3141
26044824,3157,200,130224.120000000,3151.00000000000,3141
26050488,3152,200,130252.440000000,3151.00000000000,3141
26056160,3128,200,130280.800000000,3147.20000000000,3141
26061828,3157,200,130309.140000000,3150.20000000000,3141
26067496,3152,200,130337.480000000,3149.20000000000,3141
26073168,3152,200,130365.840000000,3148.20000000000,3141
26078840,3142,200,130394.200000000,3146.20000000000,3141
26084520,3142,200,130422.600000000,3149.00000000000,3141
26090192,3162,200,130450.960000000,3150.00000000000,3141
26095864,3147,200,130479.320000000,3149.00000000000,3141
26101536,3147,200,130507.680000000,3148.00000000000,3141
26107208,3128,200,130536.040000000,3145.20000000000,3141
26112872,3157,200,130564.360000000,3148.20000000000,3141
26118544,3152,200,130592.720000000,3146.20000000000,3141
26124216,3162,200,130621.080000000,3149.20000000000,3141
26129888,3147,200,130649.440000000,3149.20000000000,3141
26135568,3132,200,130677.840000000,3150.00000000000,3141
26141232,3152,200,130706.160000000,3149.00000000000,3141
26146904,3152,200,130734.520000000,3149.00000000000,3141
26152576,3157,200,130762.880000000,3148.00000000000,3141
26158248,3128,200,130791.240000000,3144.20000000000,3141
26163912,3167,200,130819.560000000,3151.20000000000,3141
26169584,3157,200,130847.920000000,3152.20000000000,3141
26175248,3147,200,130876.240000000,3151.20000000000,3141
26180920,3147,200,130904.600000000,3149.20000000000,3141
26186592,3132,200,130932.960000000,3150.00000000000,3141
26192264,3167,200,130961.320000000,3150.00000000000,3141
26197936,3152,200,130989.680000000,3149.00000000000,3141
26203608,3167,200,131018.040000000,3153.00000000000,3141
26209288,3142,200,131046.440000000,3152.00000000000,3141
26214952,3142,200,131074.760000000,3154.00000000000,3141
26220624,3152,200,131103.120000000,3151.00000000000,3141
26226296,3152,200,131131.480000000,3151.00000000000,3141
26231976,3162,200,131159.880000000,3150.00000000000,3141
26237640,3132,200,131188.200000000,3148.00000000000,3141
26243312,3167,200,131216.560000000,3153.00000000000,3141
26248984,3157,200,131244.920000000,3154.00000000000,3141
26254656,3152,200,131273.280000000,3154.00000000000,3141
26260328,3142,200,131301.640000000,3150.00000000000,3141
26266000,3137,200,131330,3151.00000000000,3141
26271664,3167,200,131358.320000000,3151.00000000000,3141
26277336,3147,200,131386.680000000,3149.00000000000,3141
26283016,3152,200,131415.080000000,3149.00000000000,3141
26288680,3132,200,131443.400000000,3147.00000000000,3141
26294352,3157,200,131471.760000000,3151.00000000000,3141
26300024,3152,200,131500.120000000,3148.00000000000,3141
26305704,3157,200,131528.520000000,3150.00000000000,3141
26311368,3152,200,131556.840000000,3150.00000000000,3141
26317040,3137,200,131585.200000000,3151.00000000000,3141
26322704,3162,200,131613.520000000,3152.00000000000,3141
26328376,3152,200,131641.880000000,3152.00000000000,3141
26334048,3147,200,131670.240000000,3150.00000000000,3141
26339720,3132,200,131698.600000000,3146.00000000000,3141
26345392,3157,200,131726.960000000,3150.00000000000,3141
26351064,3162,200,131755.320000000,3150.00000000000,3141
26356728,3152,200,131783.640000000,3150.00000000000,3141
26362400,3147,200,131812,3150.00000000000,3141
26368072,3137,200,131840.360000000,3151.00000000000,3141
26373736,3152,200,131868.680000000,3150.00000000000,3141
26379408,3152,200,131897.040000000,3148.00000000000,3141
26385080,3152,200,131925.400000000,3148.00000000000,3141
26390752,3123,200,131953.760000000,3143.20000000000,3141
26396424,3147,200,131982.120000000,3145.20000000000,3141
26402096,3152,200,132010.480000000,3145.20000000000,3141
26407768,3152,200,132038.840000000,3145.20000000000,3141
26413440,3142,200,132067.200000000,3143.20000000000,3141
26419112,3132,200,132095.560000000,3145.00000000000,3141
26424784,3162,200,132123.920000000,3148.00000000000,3141
26430448,3152,200,132152.240000000,3148.00000000000,3141
26436120,3147,200,132180.600000000,3147.00000000000,3141
26441792,3132,200,132208.960000000,3145.00000000000,3141
26447464,3157,200,132237.320000000,3150.00000000000,3141
26453136,3157,200,132265.680000000,3149.00000000000,3141
26458808,3152,200,132294.040000000,3149.00000000000,3141
26464480,3157,200,132322.400000000,3151.00000000000,3141
26470152,3137,200,132350.760000000,3152.00000000000,3141
26475824,3152,200,132379.120000000,3151.00000000000,3141
26481496,3147,200,132407.480000000,3149.00000000000,3141
26487168,3152,200,132435.840000000,3149.00000000000,3141
26492840,3142,200,132464.200000000,3146.00000000000,3141
26498512,3142,200,132492.560000000,3147.00000000000,3141
26504184,3167,200,132520.920000000,3150.00000000000,3141
26509856,3152,200,132549.280000000,3151.00000000000,3141
26515528,3142,200,132577.640000000,3149.00000000000,3141
26521200,3132,200,132606,3147.00000000000,3141
26526872,3157,200,132634.360000000,3150.00000000000,3141
26532544,3157,200,132662.720000000,3148.00000000000,3141
26538216,3147,200,132691.080000000,3147.00000000000,3141
26543888,3157,200,132719.440000000,3150.00000000000,3141
26549560,3142,200,132747.800000000,3152.00000000000,3141
26555232,3152,200,132776.160000000,3151.00000000000,3141
26560904,3152,200,132804.520000000,3150.00000000000,3141
26566576,3152,200,132832.880000000,3151.00000000000,3141
26572248,3137,200,132861.240000000,3147.00000000000,3141
26577912,3152,200,132889.560000000,3149.00000000000,3141
26583584,3167,200,132917.920000000,3152.00000000000,3141
26589256,3157,200,132946.280000000,3153.00000000000,3141
26594928,3142,200,132974.640000000,3151.00000000000,3141
26600600,3142,200,133003,3152.00000000000,3141
26606272,3157,200,133031.360000000,3153.00000000000,3141
26611944,3162,200,133059.720000000,3152.00000000000,3141
26617608,3147,200,133088.040000000,3150.00000000000,3141
26623280,3137,200,133116.400000000,3149.00000000000,3141
26628944,3157,200,133144.720000000,3152.00000000000,3141
26634616,3147,200,133173.080000000,3150.00000000000,3141
26640288,3152,200,133201.440000000,3148.00000000000,3141
26645960,3147,200,133229.800000000,3148.00000000000,3141
26651632,3147,200,133258.160000000,3150.00000000000,3141
26657304,3157,200,133286.520000000,3150.00000000000,3141
26662976,3157,200,133314.880000000,3152.00000000000,3141
26668640,3147,200,133343.200000000,3151.00000000000,3141
26674312,3123,200,133371.560000000,3146.20000000000,3141
26679984,3157,200,133399.920000000,3148.20000000000,3141
26685656,3157,200,133428.280000000,3148.20000000000,3141
26691320,3157,200,133456.600000000,3148.20000000000,3141
26696992,3147,200,133484.960000000,3148.20000000000,3141
26702664,3137,200,133513.320000000,3151.00000000000,3141
26708336,3152,200,133541.680000000,3150.00000000000,3141
26714008,3147,200,133570.040000000,3148.00000000000,3141
26719680,3152,200,133598.400000000,3147.00000000000,3141
26725352,3132,200,133626.760000000,3144.00000000000,3141
26731024,3162,200,133655.120000000,3149.00000000000,3141
26736696,3152,200,133683.480000000,3149.00000000000,3141
26742368,3152,200,133711.840000000,3150.00000000000,3141
26748040,3147,200,133740.200000000,3149.00000000000,3141
26753712,3132,200,133768.560000000,3149.00000000000,3141
26759384,3157,200,133796.920000000,3148.00000000000,3141
26765056,3157,200,133825.280000000,3149.00000000000,3141
26770728,3157,200,133853.640000000,3150.00000000000,3141
26776392,3137,200,133881.960000000,3148.00000000000,3141
26782064,3157,200,133910.320000000,3153.00000000000,3141
26787736,3152,200,133938.680000000,3152.00000000000,3141
26793408,3152,200,133967.040000000,3151.00000000000,3141
26799080,3152,200,133995.400000000,3150.00000000000,3141
26804752,3137,200,134023.760000000,3150.00000000000,3141
26810424,3157,200,134052.120000000,3150.00000000000,3141
26816088,3152,200,134080.440000000,3150.00000000000,3141
26821760,3157,200,134108.800000000,3151.00000000000,3141
26827432,3142,200,134137.160000000,3149.00000000000,3141
26833104,3142,200,134165.520000000,3150.00000000000,3141
26838776,3157,200,134193.880000000,3150.00000000000,3141
26844448,3162,200,134222.240000000,3152.00000000000,3141
26850112,3147,200,134250.560000000,3150.00000000000,3141
26855784,3128,200,134278.920000000,3147.20000000000,3141
26861448,3157,200,134307.240000000,3150.20000000000,3141
26867120,3152,200,134335.600000000,3149.20000000000,3141
26872792,3152,200,134363.960000000,3147.20000000000,3141
26878464,3142,200,134392.320000000,3146.20000000000,3141
26884140,3152,200,134420.700000000,3151.00000000000,3141
26889808,3157,200,134449.040000000,3151.00000000000,3141
26895480,3152,200,134477.400000000,3151.00000000000,3141
26901152,3152,200,134505.760000000,3151.00000000000,3141
26906824,3128,200,134534.120000000,3148.20000000000,3141
26912488,3162,200,134562.440000000,3150.20000000000,3141
26918160,3157,200,134590.800000000,3150.20000000000,3141
26923832,3167,200,134619.160000000,3153.20000000000,3141
26929504,3147,200,134647.520000000,3152.20000000000,3141
26935176,3137,200,134675.880000000,3154.00000000000,3141
26940848,3152,200,134704.240000000,3152.00000000000,3141
26946520,3147,200,134732.600000000,3150.00000000000,3141
26952192,3157,200,134760.960000000,3148.00000000000,3141
26957868,3128,200,134789.340000000,3144.20000000000,3141
26963536,3167,200,134817.680000000,3150.20000000000,3141
26969208,3152,200,134846.040000000,3150.20000000000,3141
26974880,3152,200,134874.400000000,3151.20000000000,3141
26980552,3147,200,134902.760000000,3149.20000000000,3141
26986224,3132,200,134931.120000000,3150.00000000000,3141
26991896,3167,200,134959.480000000,3150.00000000000,3141
26997568,3147,200,134987.840000000,3149.00000000000,3141
27003240,3152,200,135016.200000000,3149.00000000000,3141
27008912,3123,200,135044.560000000,3144.20000000000,3141
27014584,3152,200,135072.920000000,3148.20000000000,3141
27020256,3152,200,135101.280000000,3145.20000000000,3141
27025928,3147,200,135129.640000000,3145.20000000000,3141
27031604,3157,200,135158.020000000,3146.20000000000,3141
27037272,3132,200,135186.360000000,3148.00000000000,3141
27042944,3162,200,135214.720000000,3150.00000000000,3141
27048608,3147,200,135243.040000000,3149.00000000000,3141
27054280,3147,200,135271.400000000,3149.00000000000,3141
27059952,3137,200,135299.760000000,3145.00000000000,3141
27065624,3152,200,135328.120000000,3149.00000000000,3141
27071296,3162,200,135356.480000000,3149.00000000000,3141
27076968,3152,200,135384.840000000,3150.00000000000,3141
27082640,3152,200,135413.200000000,3151.00000000000,3141
27088312,3128,200,135441.560000000,3149.20000000000,3141
27093976,3152,200,135469.880000000,3149.20000000000,3141
27099648,3152,200,135498.240000000,3147.20000000000,3141
27105324,3147,200,135526.620000000,3146.20000000000,3141
27110992,3147,200,135554.960000000,3145.20000000000,3141
27116664,3142,200,135583.320000000,3148.00000000000,3141
27122336,3157,200,135611.680000000,3149.00000000000,3141
27128008,3152,200,135640.040000000,3149.00000000000,3141
27133680,3152,200,135668.400000000,3150.00000000000,3141
27139352,3128,200,135696.760000000,3146.20000000000,3141
27145016,3152,200,135725.080000000,3148.20000000000,3141
27150688,3152,200,135753.440000000,3147.20000000000,3141
27156360,3147,200,135781.800000000,3146.20000000000,3141
27162032,3142,200,135810.160000000,3144.20000000000,3141
27167704,3137,200,135838.520000000,3146.00000000000,3141
27173376,3157,200,135866.880000000,3147.00000000000,3141
27179052,3152,200,135895.260000000,3147.00000000000,3141
27184720,3152,200,135923.600000000,3148.00000000000,3141
27190392,3128,200,135951.960000000,3145.20000000000,3141
27196056,3152,200,135980.280000000,3148.20000000000,3141
27201728,3152,200,136008.640000000,3147.20000000000,3141
27207400,3147,200,136037,3146.20000000000,3141
27213072,3147,200,136065.360000000,3145.20000000000,3141
27218744,3137,200,136093.720000000,3147.00000000000,3141
27224416,3162,200,136122.080000000,3149.00000000000,3141
27230080,3152,200,136150.400000000,3149.00000000000,3141
27235752,3147,200,136178.760000000,3149.00000000000,3141
27241424,3128,200,136207.120000000,3145.20000000000,3141
27247096,3157,200,136235.480000000,3149.20000000000,3141
27252764,3157,200,136263.820000000,3148.20000000000,3141
27258432,3147,200,136292.160000000,3147.20000000000,3141
27264104,3157,200,136320.520000000,3149.20000000000,3141
27269768,3137,200,136348.840000000,3151.00000000000,3141
27275440,3152,200,136377.200000000,3150.00000000000,3141
27281112,3152,200,136405.560000000,3149.00000000000,3141
27286784,3152,200,136433.920000000,3150.00000000000,3141
27292456,3137,200,136462.280000000,3146.00000000000,3141
27298128,3152,200,136490.640000000,3149.00000000000,3141
27303800,3167,200,136519,3152.00000000000,3141
27309472,3152,200,136547.360000000,3152.00000000000,3141
27315144,3142,200,136575.720000000,3150.00000000000,3141
27320816,3132,200,136604.080000000,3149.00000000000,3141
27326492,3152,200,136632.460000000,3149.00000000000,3141
27332160,3162,200,136660.800000000,3148.00000000000,3141
27337832,3147,200,136689.160000000,3147.00000000000,3141
27343504,3137,200,136717.520000000,3146.00000000000,3141
27349176,3152,200,136745.880000000,3150.00000000000,3141
27354848,3147,200,136774.240000000,3149.00000000000,3141
27360520,3147,200,136802.600000000,3146.00000000000,3141
27366192,3147,200,136830.960000000,3146.00000000000,3141
27371864,3142,200,136859.320000000,3147.00000000000,3141
27377536,3152,200,136887.680000000,3147.00000000000,3141
27383208,3157,200,136916.040000000,3149.00000000000,3141
27388872,3152,200,136944.360000000,3150.00000000000,3141
27394544,3137,200,136972.720000000,3148.00000000000,3141
27400212,3137,200,137001.060000000,3147.00000000000,3141
